,XGB,XGB_GPU,LGB
0,2013,2019,2021
1,1998,1990,2004
2,1997,1987,1988
3,1987,1981,1995
4,1973,1962,1965
5,1946,1930,1952
6,1963,1990,1980
7,1934,1924,1982
8,1962,1973,1985
9,1931,1920,1936
10,1982,1975,1994
11,1962,1951,1960
12,1944,1936,1964
13,1881,1903,1927
14,1904,1922,1928
15,1836,1886,1859
16,1852,1826,1888
17,1898,1852,1831
18,1835,1877,1834
19,1845,1753,1699
20,1686,1785,1874
21,1822,1766,1759
22,1862,1729,1788
23,1748,1859,1763
24,1646,1695,1762
25,1763,1709,1747
26,1673,1667,1751
27,1685,1630,1850
28,1609,1733,1629
29,1654,1527,1832
30,1641,1436,1476
31,1523,1651,1894
32,1508,1773,1811
33,1277,1805,1549
34,1687,1344,1617
35,1496,1693,1503
36,1705,1476,1721
37,1568,1428,1538
38,1651,1332,1470
39,1717,1662,1352
40,1126,1608,1551
41,1529,1502,1823
42,1452,1277,1060
43,1234,1560,1294
44,1507,1378,1426
45,1402,809,1090
46,1169,1558,1318
47,795,783,1069
48,1322,1458,1050
49,1773,1777,1283
50,1259,1190,1169
51,1492,1075,1674
52,1327,1407,1264
53,948,1728,1777
54,1257,968,1393
55,1050,1853,809
56,978,1301,1152
57,1104,1036,843
58,1205,1336,1475
59,1265,1519,1516
60,1583,1169,892
61,1776,778,1367
62,1147,1215,1015
63,1539,1143,1022
64,1170,821,1067
65,1133,865,1377
66,1476,1253,1327
67,1209,633,1117
68,644,1387,1504
69,1291,1321,1046
70,1222,835,1122
71,1324,1668,1680
72,1175,1091,1357
73,1205,1074,1084
74,1690,502,1123
75,831,890,1041
76,677,1890,964
77,1068,840,1683
78,1466,1173,806
79,804,1312,858
80,1383,937,1601
81,450,924,999
82,1412,1644,1410
83,1032,680,1793
84,1012,1120,810
85,941,1308,1006
86,585,1439,950
87,835,1150,758
88,1340,1059,1260
89,831,858,1720
90,1063,1459,1605
91,1076,1722,1563
92,611,1461,649
93,614,832,1275
94,1333,1688,1327
95,1346,1201,1548
96,886,998,1023
97,1123,787,876
98,901,596,820
99,555,1379,894
