,XGB_CPU,XGB_GPU,LGBM
0,256,256,256
1,256,256,256
2,256,256,256
3,256,256,256
4,256,256,256
5,256,256,256
6,256,256,256
7,256,256,256
8,256,256,256
9,256,256,256
10,256,256,256
11,256,256,256
12,256,256,256
13,256,255,256
14,255,256,256
15,256,256,256
16,256,256,255
17,255,254,256
18,256,256,256
19,255,256,255
20,253,255,254
21,256,253,256
22,255,256,256
23,256,253,254
24,254,255,254
25,255,256,253
26,256,255,254
27,250,254,254
28,256,255,255
29,256,252,255
30,254,255,255
31,247,255,256
32,251,256,249
33,255,256,256
34,255,256,252
35,256,245,255
36,254,254,255
37,256,254,248
38,245,250,256
39,255,238,247
40,255,256,249
41,249,254,253
42,256,256,256
43,252,252,246
44,250,248,255
45,247,246,249
46,256,256,249
47,235,250,255
48,251,243,248
49,256,248,254
