,no_depth_limit,depth,depth_8,depth_18
0,0.679301083088,0.682168602943,0.686816036701,0.679321944714
1,0.667192995548,0.672783970833,0.681410491467,0.667241871357
2,0.65603518486,0.664030849934,0.676245331764,0.656165838242
3,0.645690739155,0.655046224594,0.671037495136,0.645739793777
4,0.636618554592,0.647182643414,0.667316257954,0.636730372906
5,0.628084778786,0.64104026556,0.662954032421,0.628148198128
6,0.620411932468,0.634315133095,0.659148752689,0.620438635349
7,0.613041222095,0.628966033459,0.656382262707,0.613128602505
8,0.606214463711,0.623164474964,0.653275370598,0.606471419334
9,0.599571168423,0.618125557899,0.650561451912,0.599833071232
10,0.593637764454,0.613963484764,0.648327469826,0.594024538994
11,0.587732195854,0.610019505024,0.645289242268,0.588284432888
12,0.582411885262,0.60551738739,0.642820179462,0.582990825176
13,0.577422976494,0.601445555687,0.640531480312,0.578151941299
14,0.572559773922,0.598270714283,0.638930141926,0.573379993439
15,0.567818343639,0.59458398819,0.636742413044,0.568816006184
16,0.563528060913,0.590823292732,0.635265529156,0.564714491367
17,0.559392988682,0.588353574276,0.633678019047,0.560471177101
18,0.555367231369,0.586305856705,0.631762683392,0.556477963924
19,0.551674664021,0.58304142952,0.630365908146,0.552516698837
20,0.547933638096,0.580758154392,0.62874943018,0.548809707165
21,0.544461846352,0.578095436096,0.626326858997,0.545753955841
22,0.541033983231,0.576213419437,0.624876201153,0.542490065098
23,0.537714064121,0.573325812817,0.623639464378,0.539581775665
24,0.534416854382,0.571255743504,0.62267178297,0.536700963974
25,0.53134304285,0.569231510162,0.621743023396,0.533720612526
26,0.528349399567,0.56740128994,0.620980679989,0.530908644199
27,0.525403499603,0.566062390804,0.619675695896,0.528508901596
28,0.522577643394,0.564607262611,0.618824243546,0.526031792164
29,0.519843935966,0.563496053219,0.617325544357,0.523375570774
30,0.517178893089,0.561905145645,0.616738140583,0.520927548409
31,0.514749646187,0.560408055782,0.615777730942,0.519104480743
32,0.512182712555,0.558939695358,0.615243554115,0.516626954079
