,hist_dw,hist_lg,hist_GPU,GPU,LGB
f228,0.0177643372218319,0.0177643372218319,0.017943534162210138,0.007543453751054552,0.01933727031574319
f192,0.015287890349108428,0.015287890349108428,0.01579584390861862,0.010099823997053661,0.020106725232063107
f103,0.01289576149212844,0.01289576149212844,0.0128107391764442,0.008361919135818364,0.015760602187175107
f46,0.010722105212063782,0.010722105212063782,0.010439333527325277,0.010315907663145465,0.012768100287269381
f240,0.00880772351082847,0.00880772351082847,0.00903978573029151,0.009584630511608043,0.01371357211039577
f100,0.00870670636962217,0.00870670636962217,0.009085053937132945,0.011210438642523171,0.009087038461852322
f2,0.008046797371676427,0.008046797371676427,0.007397519676481105,0.002645050994863252,0.007052905027542469
f28,0.007873822773265973,0.007873822773265973,0.008202370682664202,0.009382699183414073,0.01178607874316201
f11,0.007870788957065654,0.007870788957065654,0.008225327783604066,0.004947677378577513,0.010494974836793614
f9,0.007522888340257106,0.007522888340257106,0.006651239747971132,0.0058598465489587736,0.009146717597725795
f80,0.007481091838703574,0.007481091838703574,0.008417158221850258,0.006490776069650461,0.008802091036852668
f24,0.007269891412894547,0.007269891412894547,0.007321444283579286,0.00704400252002959,0.01062984174749072
f0,0.007207177227512938,0.007207177227512938,0.007246519069345839,0.0004882227488879062,0.014895539162844225
f33,0.007169650896203058,0.007169650896203058,0.007439785039499996,0.006591974208226635,0.00969709688196761
f231,0.0071410991760343856,0.0071410991760343856,0.00690491087100009,0.006174848739179947,0.008031808681443953
f49,0.0070566564571163375,0.0070566564571163375,0.0064708379038553865,0.00700598530694894,0.008439685800247447
f79,0.00698692862467361,0.00698692862467361,0.006986226974483734,0.008987392035920158,0.010055741145316537
f102,0.006961985484510648,0.006961985484510648,0.0064270396231039415,0.007771254149329646,0.009297254558461062
f202,0.00695134852227893,0.00695134852227893,0.007160170880546828,0.006306872513391184,0.009907611453814845
f10,0.006822646103990621,0.006822646103990621,0.0064291775015079345,0.0045203986314166136,0.00816174081936954
f198,0.006811691858099405,0.006811691858099405,0.007230540355149272,0.006305267478306752,0.009376279994802355
f116,0.006808429070034668,0.006808429070034668,0.006885515538687621,0.005922845955816523,0.007504892511280862
f106,0.006681939361486865,0.006681939361486865,0.006448665941047427,0.0064194115258511125,0.01108939421579917
f119,0.0065876455380345905,0.0065876455380345905,0.006465930389116149,0.0058500601901351435,0.008162896519421899
f212,0.006545966199317162,0.006545966199317162,0.006749380816492723,0.008003630134676025,0.009006448548076772
f180,0.0065139401433060825,0.0065139401433060825,0.006919376956551571,0.010327942712741489,0.01005891711449275
f127,0.006482129809220277,0.006482129809220277,0.005923648044481085,0.005685719799537241,0.009048349953755438
f59,0.006463893847206474,0.006463893847206474,0.007015704090702257,0.005474207685578078,0.008830607620539764
f109,0.006456774512181794,0.006456774512181794,0.0064136801973840325,0.005593737576484724,0.009895732242091507
f156,0.0063602059653657984,0.0063602059653657984,0.00507762519847394,0.006075003128741834,0.00613130213584379
f137,0.0063210635472495495,0.0063210635472495495,0.006238553905021548,0.005720001647793516,0.009364471267431894
f230,0.006283069019229611,0.006283069019229611,0.006190077719645599,0.0055860706804113595,0.011634672048574355
f159,0.006273876188411886,0.006273876188411886,0.006113759020054273,0.006241105777613273,0.009990308779789956
f120,0.006181661850318528,0.006181661850318528,0.006456959616285521,0.005986728421368526,0.008633512084622154
f55,0.006139092770404269,0.006139092770404269,0.005853237228017796,0.004727222739760803,0.007003308864935062
f158,0.0060560116149513815,0.0060560116149513815,0.006159360434697458,0.0062314357039304664,0.008203758477599282
f234,0.0060372218757475124,0.0060372218757475124,0.005775983168281046,0.0060299839988552815,0.006646992769646952
f208,0.006011735199271484,0.006011735199271484,0.006505099499848138,0.0060696568026493815,0.008684412416082572
f54,0.006003120073341234,0.006003120073341234,0.005800362632282147,0.006952998671410795,0.007889847301750623
f235,0.005929732472711094,0.005929732472711094,0.005780945365352076,0.0059291598735058395,0.010059149154007447
f236,0.005850956449128523,0.005850956449128523,0.006030415557833641,0.005889010361126812,0.0052493118720580954
f57,0.005800673802713465,0.005800673802713465,0.0053172815945638436,0.006118163728547138,0.00842751432520194
f126,0.005741882713205794,0.005741882713205794,0.005657086914699979,0.0043617976290673014,0.006526061127283398
f45,0.005712098696721669,0.005712098696721669,0.005578826297708968,0.005406379660307979,0.009500885230965535
f248,0.005704358942154857,0.005704358942154857,0.005714247545908394,0.005079849089833302,0.006789577629761579
f171,0.005691881840140674,0.005691881840140674,0.005661210548170923,0.004103538206125605,0.005221648484559861
f128,0.005670986500601008,0.005670986500601008,0.00591688518547101,0.006914451513013449,0.007447241423501147
f221,0.005647114181022307,0.005647114181022307,0.005608488229899898,0.008466894308882969,0.0073737954901633975
f93,0.005599064337399166,0.005599064337399166,0.006135560469673155,0.004740127594569259,0.007454135760053685
f199,0.005577859221878374,0.005577859221878374,0.005549585796559212,0.005693796373768595,0.008441364704413801
f14,0.005569321791481508,0.005569321791481508,0.005300050470205324,0.0032005865287865042,0.005466753149082412
f125,0.005548611897214404,0.005548611897214404,0.0059606164687421095,0.005365814392321668,0.00724130629750821
f108,0.005527909931168157,0.005527909931168157,0.005513981984515384,0.005723002141793486,0.006415746441887662
f23,0.00547315339332256,0.00547315339332256,0.005676908875350278,0.005205526443821704,0.005873421150766414
f87,0.005463382030336403,0.005463382030336403,0.00592323500810737,0.006915356943228744,0.005980831887933492
f143,0.00543602520483623,0.00543602520483623,0.005022525266275352,0.004264986063741983,0.0070573774337719854
f16,0.005407686403134141,0.005407686403134141,0.005049126132841006,0.003168310919346495,0.006037084505581565
f6,0.005404478386314753,0.005404478386314753,0.005338439094546001,0.003849574294435679,0.007044789821930002
f105,0.005369061183606373,0.005369061183606373,0.005484847828762724,0.008471933565025257,0.006641394728883363
f166,0.005352106036474497,0.005352106036474497,0.005308751542791947,0.004979934109754385,0.005716911700721694
f31,0.00530469361976523,0.00530469361976523,0.005209005953579381,0.004572030276701512,0.007019148185081047
f227,0.005298364090082328,0.005298364090082328,0.005533330538076251,0.005804122356830521,0.007342493526623884
f96,0.005284769416854135,0.005284769416854135,0.005252795360868983,0.0042926563902930485,0.005870676795741157
f213,0.0052641728150007155,0.0052641728150007155,0.005417183155225486,0.006498585123677388,0.00654199350591391
f169,0.005232443609707408,0.005232443609707408,0.005206923598643867,0.0052296091544464995,0.005917299986760737
f64,0.005228370315458058,0.005228370315458058,0.005143861643048094,0.005096078941867123,0.00731511816027945
f99,0.0051931338183032185,0.0051931338183032185,0.005276080004576833,0.007135697588645258,0.005274202647515594
f206,0.005192616700372163,0.005192616700372163,0.005546902245355873,0.006295462556810551,0.006424218198662039
f98,0.005191610516496971,0.005191610516496971,0.005013324772525229,0.004879412895918462,0.006107316539391031
f50,0.00518978231928005,0.00518978231928005,0.005167099196432134,0.005000074158571362,0.00643339458576012
f38,0.005171223069017286,0.005171223069017286,0.005072101857422408,0.004188001858270296,0.006521196697121893
f118,0.005160995219611363,0.005160995219611363,0.0055506699439893245,0.005633738563760869,0.006757956156248975
f229,0.005154264128615247,0.005154264128615247,0.005027357810893782,0.0062983952062064695,0.007883119556129263
f130,0.005141374182231017,0.005141374182231017,0.005502525976431343,0.007706964043401996,0.00731470184977291
f133,0.00510796411216041,0.00510796411216041,0.004615901357435918,0.006293434291514692,0.006934230229551699
f92,0.005098134778354601,0.005098134778354601,0.005340775793283655,0.004334791845645302,0.007796536713182309
f167,0.005077321819849009,0.005077321819849009,0.005029836034559871,0.006169865163448783,0.0067374464294290455
f73,0.0050593666237275965,0.0050593666237275965,0.00474696802873692,0.0034272776398957894,0.003983896483588281
f252,0.005056280380492813,0.005056280380492813,0.005013093737079227,0.0053184940582323295,0.005931760378763449
f160,0.005049701345735433,0.005049701345735433,0.0047487948669702774,0.005543574298384733,0.0052952127012708865
f140,0.004988902213530698,0.004988902213530698,0.005065674841794362,0.006521808209992875,0.005509470279100872
f113,0.00497856771817754,0.00497856771817754,0.005039013185446842,0.004767003133455909,0.005909698182618243
f62,0.004972970101730431,0.004972970101730431,0.0051383904311865,0.004667824017435057,0.006652577146465999
f200,0.004969909344437477,0.004969909344437477,0.004597617516120218,0.004714502330449061,0.004999352492560891
f178,0.0049254370583962015,0.0049254370583962015,0.004284884145790121,0.004061593986874929,0.004441373896219688
f181,0.0049253686004765785,0.0049253686004765785,0.0043021347243197144,0.004971649839031949,0.004904865902280707
f157,0.004912841857658723,0.004912841857658723,0.005196007696985603,0.005355143827229458,0.006562148926062746
f19,0.004902336881165272,0.004902336881165272,0.00472024376238254,0.0031383067629356075,0.004440968611619499
f203,0.004893243294238892,0.004893243294238892,0.005161586963939605,0.005570407800788596,0.00596013398921965
f249,0.004890574632392757,0.004890574632392757,0.0045988136441766254,0.005369872502864565,0.004402724831617293
f183,0.004877882012666101,0.004877882012666101,0.004512340693718487,0.006384542429120232,0.004437184592481993
f13,0.004873072469594547,0.004873072469594547,0.0051046948641094774,0.004304703537748613,0.006379010523894429
f32,0.004869225671220744,0.004869225671220744,0.005172232087232515,0.005074683826718987,0.006487127224036253
f201,0.004861292594201739,0.004861292594201739,0.0048082128949045065,0.004719271884585238,0.0051072937481302086
f138,0.004861158162027326,0.004861158162027326,0.005702153478920981,0.005805044794210047,0.0064890238009691625
f245,0.00485589276626942,0.00485589276626942,0.005488137840053293,0.00443291669853061,0.0060804816677036
f210,0.004788162577047669,0.004788162577047669,0.004924252200312473,0.005606960135512933,0.005255222999590525
f244,0.004737926951448299,0.004737926951448299,0.0047008630342664556,0.004805338235169122,0.006094692043392469
f165,0.004655771809142872,0.004655771809142872,0.0040483841047332745,0.00455101970689065,0.005288235162806076
f193,0.004643327044452808,0.004643327044452808,0.004304240237365109,0.00536094941084242,0.004371235646145123
f91,0.004627781397885491,0.004627781397885491,0.004672826137300036,0.004734272890357952,0.00701466496465005
f197,0.004617502800953876,0.004617502800953876,0.003979480974829585,0.004411003450344007,0.00467584845574566
f153,0.004602316095141064,0.004602316095141064,0.004652880546559805,0.005233270910641923,0.0048804592948326455
f25,0.00459739208745237,0.00459739208745237,0.004875816885818626,0.005416559022118919,0.0058496767134462715
f90,0.004559685777768529,0.004559685777768529,0.004608441791966815,0.005017710063866224,0.005025526256296394
f7,0.004541923286663274,0.004541923286663274,0.004806574553559002,0.0045197568174947635,0.005707703412156536
f61,0.004505936977906,0.004505936977906,0.004442628419668154,0.0038142757853963575,0.0043223839974869255
f121,0.004504549709184679,0.004504549709184679,0.004505099998720487,0.005359655964337696,0.005853754757744412
f122,0.0044763669462980025,0.0044763669462980025,0.004451381889004226,0.005108945877140524,0.0051504621079988926
f162,0.004472100110455629,0.004472100110455629,0.004596898945242252,0.0035246973195187307,0.004961882541511806
f26,0.00445436760659585,0.00445436760659585,0.004338217659056642,0.004033605797418901,0.00500406280785638
f112,0.004454128960665327,0.004454128960665327,0.004565504733207666,0.003841929005302935,0.003919171735849561
f195,0.004418205746912132,0.004418205746912132,0.004321311134914631,0.0046870136708583145,0.004622926894817878
