,XGB,XGB_GPU,LGB
0,0.672797,0.672984,0.67290365696
1,0.654669,0.655047,0.654772758484
2,0.638342,0.63897,0.638284742832
3,0.62297,0.623997,0.623690128326
4,0.609546,0.610571,0.610003709793
5,0.596467,0.597472,0.596863150597
6,0.584934,0.585977,0.585245907307
7,0.573167,0.574547,0.573591351509
8,0.563093,0.564694,0.563782989979
9,0.55402,0.554854,0.553869247437
10,0.545803,0.545919,0.545091211796
11,0.537145,0.537243,0.536759257317
12,0.529539,0.529642,0.529428958893
13,0.521842,0.522441,0.522429764271
14,0.515083,0.515879,0.515845775604
15,0.50837,0.510365,0.509667098522
16,0.502539,0.504605,0.504138350487
17,0.497307,0.499547,0.499204546213
18,0.492118,0.494955,0.493700504303
19,0.487205,0.490235,0.488656938076
20,0.482135,0.486126,0.484260857105
21,0.478048,0.48222,0.480439066887
22,0.474836,0.477723,0.476025044918
23,0.471595,0.473681,0.471471101046
24,0.466629,0.469926,0.467482149601
25,0.463363,0.466309,0.463949948549
26,0.460119,0.462396,0.459884434938
27,0.456543,0.458682,0.456821978092
28,0.452992,0.456178,0.454600423574
29,0.450279,0.453902,0.451668322086
30,0.447617,0.451145,0.449196696281
31,0.445094,0.448235,0.446367174387
32,0.442742,0.44565,0.444393843412
33,0.44041,0.441527,0.442110240459
34,0.438267,0.439053,0.44060498476
35,0.436769,0.438336,0.437863081694
36,0.432005,0.435922,0.436419993639
37,0.43152,0.434382,0.435690253973
38,0.429517,0.432845,0.433810591698
39,0.42912,0.432243,0.433291733265
40,0.428178,0.431192,0.432278901339
41,0.427393,0.430698,0.431786954403
42,0.426376,0.430252,0.430749028921
43,0.425765,0.429182,0.430249392986
44,0.42517,0.428421,0.429063379765
45,0.423821,0.424989,0.427637010813
46,0.423582,0.424368,0.424939960241
47,0.422651,0.423709,0.424431055784
48,0.422087,0.423444,0.422167688608
49,0.421807,0.422905,0.421382725239
50,0.42143,0.422444,0.420449793339
51,0.421075,0.421582,0.419968634844
52,0.420686,0.420318,0.419551342726
53,0.420351,0.419221,0.418878614902
54,0.419991,0.418896,0.416775643826
55,0.419012,0.418544,0.415668874979
56,0.417707,0.417274,0.413763582706
57,0.41751,0.417001,0.413301169872
58,0.417247,0.416482,0.412070125341
59,0.417127,0.415476,0.41150483489
60,0.417031,0.414572,0.410914331675
61,0.4162,0.414159,0.409686923027
62,0.415617,0.413804,0.408976614475
63,0.415269,0.413322,0.406694948673
64,0.415006,0.413275,0.404254734516
65,0.414266,0.412403,0.403708130121
66,0.414155,0.412167,0.403327047825
67,0.413879,0.411946,0.402541279793
68,0.41209,0.41173,0.401634544134
69,0.411813,0.411319,0.400364637375
70,0.411447,0.41106,0.399177342653
71,0.411075,0.410957,0.39770680666
72,0.409371,0.410546,0.396939367056
73,0.409179,0.410137,0.396270513535
74,0.408602,0.410021,0.395110994577
75,0.408493,0.409729,0.394809961319
76,0.408013,0.409567,0.393750399351
77,0.407405,0.409089,0.39235201478
78,0.407019,0.408674,0.39196267724
79,0.406495,0.408464,0.390405893326
80,0.405221,0.408151,0.389833509922
81,0.404837,0.407774,0.388734936714
82,0.402971,0.407608,0.388377308846
83,0.402848,0.406101,0.387741446495
84,0.40273,0.404969,0.387157052755
85,0.402562,0.404472,0.386445462704
86,0.401731,0.404329,0.38512802124
87,0.401566,0.404072,0.384053200483
88,0.401255,0.403575,0.382467746735
89,0.401153,0.403407,0.380795478821
90,0.40102,0.403185,0.378676325083
91,0.400614,0.399996,0.377177149057
92,0.40043,0.399904,0.376722037792
93,0.399564,0.399585,0.374442279339
94,0.399219,0.398413,0.373722523451
95,0.399087,0.396275,0.372482001781
96,0.395955,0.394417,0.371629089117
97,0.395781,0.391943,0.370983272791
98,0.395725,0.391602,0.369735360146
99,0.394348,0.391416,0.368859171867
