,XGB,LGB
f5,0.120706295828,0.120188010799
f9,0.0962510813061,0.0976808314436
f11,0.0723844933533,0.103028436257
f0,0.0501586743883,0.0326552371858
f19,0.0499373243048,0.0800028780854
f14,0.0467743802005,0.0343330576487
f22,0.0450040618407,0.0462470701154
f12,0.0443513239173,0.0532195328593
f1,0.0440754136641,0.0376970905016
f26,0.0423783171004,0.0676223665822
f7,0.0415487783182,0.0379228469146
f8,0.0411767249464,0.0452050425594
f21,0.0402924885678,0.0288037320839
f2,0.0396101239185,0.0472774919746
f17,0.0394013596168,0.0331964573825
f20,0.0368100458515,0.0246696110832
f25,0.0355279706962,0.0278921563085
f4,0.0350683022285,0.0194733475091
f13,0.0350343876037,0.038014571014
f23,0.0346552466146,0.0247738574517
f27,0.00268964418251,1.71672784329e-05
f18,0.00209579710979,1.33769116215e-05
f16,0.00142845865051,1.82349379466e-05
f10,0.00105363363324,1.34501225596e-05
f3,0.000859590704213,1.0973074471e-05
f15,0.000726081453819,2.31719156839e-05
f24,0.0,0.0
f6,0.0,0.0
