,XGB,XGB_GPU,LGB
0,2934,2836,2913
1,2846,2807,2869
2,2859,2901,2920
3,2906,2890,2960
4,2850,2807,2890
5,2926,2895,2980
6,2773,2847,2837
7,2756,2907,2660
8,2945,2724,2957
9,2994,2881,2675
10,2783,2553,2993
11,2952,2888,2991
12,2570,2834,2605
13,2638,2541,2770
14,2465,2631,2563
15,2671,2713,2783
16,2617,2469,2664
17,2688,2640,2748
18,2428,2523,2516
19,2507,2358,2561
20,2371,2437,2446
21,2417,2391,2421
22,2269,2234,2403
23,2336,2326,2223
24,2339,2302,2343
25,2252,2343,2443
26,2374,2251,2451
27,2202,2241,2266
28,2350,2170,2447
29,2123,2275,2150
30,2405,2124,2373
31,2148,2209,2254
32,2178,2130,2157
33,2165,2178,1999
34,1771,1903,1812
35,1834,1866,1893
36,2023,1709,1836
37,1830,1886,2392
38,1533,2219,1910
39,2165,2053,2018
40,1871,1885,2402
41,1867,1499,1581
42,1919,2290,1878
43,2404,1766,1984
44,1706,1229,2052
45,2405,1412,1725
46,1478,1812,2047
47,1107,1979,1654
48,1905,1626,1356
49,1956,1487,1944
50,1092,1817,2474
51,1674,1368,2009
52,1708,879,2055
53,2098,1255,1807
54,738,1117,1148
55,923,965,1628
56,933,1298,1822
57,956,808,1567
58,1349,1111,980
59,652,1327,1673
60,1506,1547,1577
61,1086,859,1637
62,960,871,634
63,1178,2328,1832
64,883,1433,1646
65,1046,1122,2094
66,1403,438,1507
67,1302,587,1219
68,771,619,1464
69,815,505,2150
70,624,615,1679
71,560,645,2191
72,817,734,1477
73,1205,386,1578
74,1622,476,1134
75,1104,729,2591
76,1407,580,1184
77,996,612,1179
78,1496,1315,1785
79,676,548,957
80,966,593,1652
81,591,300,1920
82,254,911,1551
83,383,1541,2088
84,679,299,832
85,889,2037,1384
86,1542,452,1425
87,668,620,1360
88,1405,306,886
89,1220,1032,1669
90,653,1750,1674
91,813,1654,935
92,265,1026,1142
93,234,252,1037
94,830,286,1323
95,483,190,1231
96,604,383,949
97,597,359,815
98,594,583,857
99,1018,149,1113
