,XGB,LGB
f15,0.0600287755161,0.0502254794828
f4,0.0517686543293,0.069311714343
f22,0.0517102177363,0.0678794023888
f12,0.0500150175794,0.0607475827554
f25,0.049565571837,0.063475343499
f19,0.0478060809094,0.0513372507489
f18,0.0476464461696,0.0432968599477
f20,0.0472822977201,0.0512228375682
f13,0.0472789868631,0.0591875410926
f8,0.0467326941807,0.0441196044787
f27,0.0466454895349,0.0564178928088
f6,0.0456415607513,0.0492213746967
f3,0.0451875332132,0.0451716676026
f9,0.0446784934477,0.0379362947655
f21,0.043193642051,0.0422078789085
f14,0.0415575609099,0.0405347847443
f10,0.0397678694956,0.0361774736597
f24,0.0397661353631,0.0325106268519
f7,0.039447617331,0.0359229167096
f17,0.0359709294263,0.0282272213799
f16,0.00990959304879,0.0045698084765
f5,0.00986821948643,0.00412522161617
f11,0.00985867133407,0.00427019783343
f23,0.00985184535895,0.00432276212629
f2,0.00976662368509,0.00439486474149
f1,0.00971892991858,0.00423811650586
f0,0.00967042921112,0.00448649460672
f26,0.0096641135919,0.00446078566099
