,XGB,XGB_GPU,LGB
f5,0.0707700022394,0.0713450627811,0.0563387717902
f9,0.0555244265994,0.0566373960044,0.0601296758518
f11,0.0552210753195,0.0556789840131,0.0627499947076
f26,0.0515885342329,0.0500883615428,0.0670421096242
f19,0.0504886487169,0.0495421681975,0.0758191554379
f12,0.0468374012185,0.0474219315554,0.0536741055241
f22,0.0468149900912,0.0455498471779,0.0594392592021
f8,0.046625288755,0.0470836325684,0.0637451936646
f17,0.0463040265752,0.0468379378071,0.0465447869617
f13,0.0450426538713,0.0451449882168,0.0602936004066
f14,0.0447967253316,0.0449575955402,0.0416658177902
f21,0.0444462721707,0.0427527811628,0.0392675829814
f7,0.0442545961877,0.0449349934441,0.0400635228979
f2,0.0439978238127,0.0426600077978,0.0456533079667
f0,0.042695531656,0.0433664155164,0.033402115841
f1,0.0415243363473,0.0415358225417,0.0365983812029
f20,0.0413557795563,0.0421367753654,0.0355053328547
f25,0.0394535704353,0.0391901550181,0.0293861260761
f23,0.0382408889613,0.0377025042766,0.0369619167555
f4,0.0335796400939,0.034369217225,0.0264595657397
f27,0.00906637405046,0.00885472864395,0.00353889794844
f6,0.00902199911297,0.00886470869006,0.00356763233776
f15,0.00884908576815,0.00888031165621,0.0037451040247
f16,0.00884623238762,0.00845777955134,0.00354180740025
f3,0.00878802917911,0.00892985669055,0.00384434641997
f24,0.00870679710931,0.00928105497604,0.00387359938184
f10,0.00858221319468,0.00901466133363,0.00359941381656
f18,0.0085770570255,0.00878032070566,0.00354887539357
