,XGB_CPU,XGB_GPU,LGBM
f15,0.103429870515,0.102398050127,0.123230396863
f9,0.0920187853681,0.0946746594289,0.0700254313349
f14,0.0835775264936,0.0767989836545,0.111130673085
f13,0.0765864955557,0.0738643490809,0.0738129140282
f0,0.0571977539798,0.0558715226204,0.0552112794078
f2,0.0561481625132,0.0629722369361,0.0611884546582
f4,0.055690207108,0.0614088227419,0.0725795248837
f16,0.0468673760851,0.0494797710207,0.0341506198079
f3,0.0426449575655,0.0363071916065,0.0166383603135
f20,0.0426071186,0.0437114073772,0.0473007571124
f27,0.0399034843934,0.042040637942,0.0585597699324
f6,0.0383681529741,0.0373154278498,0.0398744606234
f10,0.0383511915259,0.0303896249279,0.0100183636853
f22,0.0350038613429,0.036076483816,0.0544470244638
f21,0.0346560157872,0.0348888341336,0.02764498858
f5,0.0343655647677,0.0356096376573,0.0430250198356
f8,0.0332175832723,0.0372638536066,0.045121088991
f11,0.0302354620232,0.02917935347,0.0208262077832
f1,0.0286123850755,0.0295068364449,0.0221688826922
f24,0.0240754696619,0.0216690500793,0.0128638156718
f25,0.00224447218923,0.00202181090805,0.0
f12,0.00176000221466,0.0010119791553,2.60571652256e-05
f17,0.00109720130177,0.000206231814222,5.09903926103e-05
f26,0.000847349652666,0.000813486107196,4.26331143677e-05
f23,0.000493550033631,0.0030398681562,0.0
f18,0.0,0.00086829979779,2.78166060781e-06
f7,0.0,0.0,5.95039143448e-05
f19,0.0,0.000611589539342,0.0
