,EQBIN_dw,EQBIN_lg,LGB
0,0.666815,0.663804,0.6635814851922324
1,0.642228,0.636298,0.6356699765585375
2,0.619744,0.611475,0.6111502793425925
3,0.599365,0.588264,0.588543729817722
4,0.579891,0.566603,0.5673588157525296
5,0.561147,0.546115,0.5472246294113196
6,0.544211,0.527381,0.5279708438137303
7,0.528221,0.509828,0.5103159022080492
8,0.51311,0.492696,0.49327619168516684
9,0.498175,0.476578,0.47706424900110633
10,0.485167,0.461105,0.46119052474071304
11,0.471612,0.446392,0.44663055118815875
12,0.459287,0.433543,0.4327549359481922
13,0.446906,0.420124,0.4192764478274927
14,0.435523,0.407622,0.40612194649349664
15,0.424838,0.396033,0.3934859210271946
16,0.413922,0.383966,0.3820260324907313
17,0.403825,0.372004,0.37050554054369833
18,0.393588,0.361898,0.36014746941196235
19,0.384269,0.351714,0.35063910816159005
20,0.37484,0.341662,0.3401610770200384
21,0.365308,0.33148,0.3307798067589368
22,0.356724,0.321754,0.32210071911096655
23,0.349468,0.313704,0.31297344849297337
24,0.340847,0.305266,0.3046040921413161
25,0.332685,0.296813,0.295903452855288
26,0.324458,0.288706,0.28773559919753
27,0.317537,0.281687,0.27949867411292445
28,0.310521,0.273982,0.2725930351466371
29,0.303089,0.266312,0.26528080463651976
30,0.296502,0.259483,0.25937127402596327
31,0.289721,0.252452,0.2526311474409066
32,0.282923,0.245998,0.245717886685757
33,0.276085,0.240204,0.23978932066284406
34,0.270087,0.234401,0.2339150310865949
35,0.264488,0.227907,0.2277445155501866
36,0.258656,0.22265,0.22245923018516772
37,0.252878,0.217072,0.21777368740621658
38,0.247657,0.213136,0.21396485181624547
39,0.242056,0.208283,0.20958530829990504
40,0.236796,0.204234,0.2042742107271971
41,0.232387,0.198662,0.19904730385335084
42,0.227653,0.194117,0.19389767276898132
43,0.223125,0.18927,0.19043415819944867
44,0.218675,0.184765,0.18612717992330607
45,0.213776,0.18025,0.1816752245979091
46,0.210068,0.176043,0.17800936024728342
47,0.20585,0.172727,0.17384661559657774
48,0.202728,0.170213,0.1697588736447969
49,0.199538,0.166471,0.16572129964562882
50,0.195381,0.162361,0.16239765153154032
51,0.19114,0.158882,0.15848350382939355
52,0.187409,0.155482,0.15491856702432616
53,0.184636,0.151904,0.15143612082066746
54,0.181663,0.148895,0.1479520481351118
55,0.178362,0.146439,0.14481773095642125
56,0.174753,0.143121,0.14289335406092918
57,0.171556,0.140046,0.13971937769363696
58,0.168919,0.137386,0.13778288889904478
59,0.166308,0.134261,0.13586124015485854
60,0.164178,0.131463,0.13352521514312415
61,0.161424,0.129003,0.13066540455084324
62,0.157909,0.126252,0.12828757783794972
63,0.154814,0.124595,0.12555034407636248
64,0.152404,0.122561,0.12257256156515925
65,0.149383,0.12017,0.12019158320902407
66,0.147219,0.118197,0.11769297631709383
67,0.144183,0.115617,0.11498861487492225
68,0.141694,0.113756,0.11370744175965708
69,0.140029,0.111592,0.11190338305977475
70,0.137572,0.109138,0.10928165871327551
71,0.134625,0.106565,0.10798538292232318
72,0.132188,0.104587,0.10546101759260808
73,0.130385,0.102853,0.10303439759701144
74,0.127723,0.100557,0.10167972830555085
75,0.125279,0.098167,0.10000198912372421
76,0.122684,0.096242,0.09869500273434964
77,0.120366,0.094084,0.0965628335709659
78,0.118403,0.091949,0.09494551226724438
79,0.116014,0.089798,0.09380428353139365
80,0.113745,0.088138,0.09183751143075083
81,0.111734,0.086347,0.08988766807686177
82,0.10954,0.085423,0.08850885415679717
83,0.107395,0.08365,0.08696552831335427
84,0.105738,0.081908,0.08550467234588709
85,0.10391,0.080179,0.08393982374648676
86,0.101856,0.078858,0.08238641389049624
87,0.100281,0.077511,0.0811657457102114
88,0.098509,0.075958,0.07964251577486
89,0.096666,0.074516,0.07815049101598659
90,0.095514,0.07333,0.07665190409661446
91,0.0945,0.071979,0.07571805841126322
92,0.092783,0.070577,0.07439417501292903
93,0.091686,0.069249,0.07295750819207289
94,0.090185,0.068251,0.07144210551117623
95,0.088838,0.066789,0.07069204311410217
96,0.087566,0.065692,0.06910196624464533
97,0.086274,0.064971,0.06780642306413652
98,0.085428,0.064282,0.06625480998179123
99,0.083946,0.063011,0.06522571099628144
