,XGB,XGB_GPU,LGB
0,5941,5309,5246
1,5609,5349,5320
2,5787,5710,5496
3,5833,5729,5609
4,5843,5811,5856
5,6521,6074,5767
6,6358,5900,6041
7,6110,6037,6062
8,6383,5962,6255
9,6349,6073,6639
10,6694,6636,6650
11,6707,6424,6825
12,6822,6399,6827
13,6630,6655,6830
14,7054,6424,6779
15,7015,6637,6888
16,6876,6390,6895
17,6338,6125,6829
18,6448,5955,6700
19,6485,5807,6944
20,6694,6236,6718
21,6548,6006,6520
22,6306,6177,6701
23,6608,6060,6526
24,6040,5890,6740
25,6485,6075,6716
26,6155,6168,6218
27,5899,5851,6264
28,5951,5354,5901
29,5887,5521,6062
30,5326,5141,5971
31,5659,5248,5803
32,5393,4950,5907
33,5350,4972,5640
34,4811,4809,5502
35,4951,4510,5591
36,4988,4425,5207
37,4996,4082,5512
38,4675,3880,5372
39,4251,3576,4815
40,3948,3796,5371
41,4111,3395,4482
42,3738,2939,4335
43,4248,3549,4025
44,3278,2806,4262
45,3455,2588,4498
46,3115,2436,3833
47,2497,3010,3868
48,3213,2158,3883
49,2375,2418,3871
50,2379,2518,3886
51,2723,2192,3659
52,1985,2170,2582
53,2105,2418,2605
54,2340,1636,2508
55,2080,1496,2860
56,1086,1338,3027
57,1768,1712,3123
58,2257,1461,2563
59,1746,1154,2823
60,1352,1614,2586
61,1174,1109,2057
62,1457,936,1842
63,1781,1251,2140
64,1088,972,1461
65,1004,889,2023
66,816,1235,2077
67,544,925,2045
68,638,667,1443
69,306,583,1658
70,356,686,1227
71,494,220,913
72,168,219,722
73,554,395,991
74,1008,1908,1090
75,2351,125,799
76,141,533,800
77,443,355,1512
78,141,532,4429
79,2079,110,2126
80,209,280,1306
81,1433,785,2463
82,150,302,1801
83,1523,648,1318
84,759,1871,1465
85,1118,586,4761
86,173,1427,964
87,431,233,1287
88,350,341,3034
89,1018,308,3366
90,129,1061,4296
91,1018,314,2340
92,1333,803,1795
93,950,606,3413
94,238,337,1750
95,1164,476,1969
96,593,505,840
97,184,325,1086
98,162,2587,3841
99,348,1374,2260
