,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,32,32,32,32,32
1,32,32,32,32,32
2,32,32,32,32,32
3,32,32,32,32,32
4,32,32,32,32,32
5,32,32,32,32,32
6,32,32,32,30,31
7,32,32,32,32,32
8,32,32,32,32,32
9,31,31,32,32,32
10,32,32,32,31,32
11,32,32,30,32,32
12,32,32,31,32,30
13,32,32,32,31,32
14,32,32,32,32,31
15,32,32,32,32,32
16,32,32,32,32,32
17,32,32,32,30,32
18,32,32,32,32,32
19,30,30,32,32,32
20,32,32,31,32,32
21,32,32,32,32,32
22,32,32,32,32,32
23,32,32,32,32,32
24,32,32,31,32,32
25,32,32,32,29,31
26,31,31,32,32,32
27,31,31,32,32,31
28,32,32,32,31,32
29,31,31,30,30,32
30,32,32,32,32,32
31,32,32,32,32,31
32,32,32,29,31,31
33,31,31,32,31,31
34,32,32,32,32,32
35,32,32,31,32,31
36,32,32,32,32,32
37,32,32,32,32,32
38,32,32,32,32,32
39,32,32,27,30,32
40,32,32,32,31,29
41,32,32,32,32,32
42,32,32,32,32,32
43,29,29,32,31,32
44,32,32,31,29,30
45,31,31,32,32,32
46,30,30,32,32,31
47,32,32,30,32,32
48,32,32,32,32,32
49,32,32,32,31,31
50,32,32,32,27,32
51,32,32,32,31,31
52,26,26,30,29,32
53,32,32,31,29,29
54,31,31,27,32,31
55,32,32,32,30,32
56,32,32,31,32,32
57,32,32,32,32,32
58,32,32,32,32,32
59,29,29,26,32,32
60,30,30,32,29,32
61,32,32,32,29,30
62,32,32,32,29,32
63,32,32,30,29,30
64,31,31,32,30,26
65,32,32,31,32,27
66,25,25,29,31,25
67,26,26,32,32,31
68,30,30,27,27,30
69,30,30,30,31,32
70,32,32,31,26,26
71,29,29,32,30,32
72,32,32,32,32,31
73,32,32,24,26,32
74,32,32,30,32,32
75,31,31,31,32,32
76,32,32,32,29,27
77,26,26,29,32,25
78,32,32,30,32,32
79,32,32,30,31,29
80,32,32,31,25,27
81,32,32,27,31,31
82,29,29,26,30,32
83,30,30,31,31,32
84,32,32,32,25,28
85,24,24,27,31,31
86,25,25,32,28,29
87,32,32,24,30,30
88,30,30,32,28,32
89,28,28,27,30,31
90,29,29,30,32,28
91,30,30,32,29,24
92,31,31,28,30,32
93,30,30,32,25,32
94,28,28,25,28,31
95,27,27,29,19,31
96,30,30,32,26,31
97,30,30,31,28,31
98,32,32,26,31,30
99,32,32,31,30,31
