,XGB,XGB_GPU,LGB
f2,0.780202730557,0.789353415038,0.641103962482
f7,0.0418728585127,0.0382934440967,0.06832345562
f14,0.0403391944227,0.0377640570035,0.0994666433116
f0,0.0375730351614,0.0350969572209,0.0694477204699
f13,0.0320352266846,0.0298631204946,0.0714988015355
f3,0.0302299964856,0.0298286020656,0.0286359276127
f8,0.0179477553973,0.0174552758646,0.00964021356094
f4,0.015953010478,0.0149155557955,0.0115699092324
f9,0.000560768194765,0.000845833981363,4.53950937737e-05
f10,0.000516692090113,0.000625183390914,3.9568310295e-05
f6,0.000511864106459,0.00109209061361,3.58416435956e-05
f11,0.0004898292126,0.000844444983892,3.37961700368e-05
f15,0.000482454059361,0.000560534218109,5.19369791711e-05
f5,0.00047890074318,0.000509490267667,3.69686673193e-05
f12,0.000431877698832,0.000782552046542,3.42960928282e-05
f1,0.00037380619553,0.00216944291888,3.55632184812e-05
