,EQBIN_dw,EQBIN_lg,LGB
0,12370,12370,11982
1,11383,11383,11198
2,11847,11847,11499
3,11805,11805,11490
4,11966,11966,11838
5,11838,11838,12351
6,12302,12302,11950
7,12466,12466,12276
8,12091,12091,12290
9,12445,12445,12492
10,12938,12938,12133
11,11800,11800,12328
12,12493,12493,11983
13,12681,12681,12533
14,12095,12095,10852
15,11097,11097,12292
16,9970,9970,10363
17,11886,11886,12459
18,10314,10314,10075
19,10133,10133,9946
20,9465,9465,9503
21,10231,10231,11296
22,9053,9053,8686
23,8375,8375,11325
24,11432,11432,8076
25,8524,8524,10051
26,9346,9346,11630
27,7868,7868,7837
28,10798,10798,11128
29,7724,7724,7917
30,6847,6847,8094
31,7328,7328,7437
32,6830,6830,6816
33,7251,7251,8743
34,8233,8233,6300
35,6417,6417,6378
36,5683,5683,6021
37,7196,7196,6215
38,6554,6554,5772
39,7216,7216,6619
40,7061,7061,4857
41,6951,6951,6702
42,4236,4236,6199
43,5425,5425,6222
44,4308,4308,5139
45,5307,5307,3682
46,3401,3401,4613
47,4431,4431,3158
48,4071,4071,4457
49,4134,4134,2666
50,3473,3473,3659
51,4543,4543,4582
52,4797,4797,2770
53,3647,3647,3606
54,2231,2231,4493
55,2164,2164,4143
56,2587,2587,4765
57,4775,4775,2407
58,2931,2931,4944
59,4088,4088,1500
60,2695,2695,9423
61,2828,2828,6410
62,8546,8546,5373
63,6349,6349,3232
64,2370,2370,6288
65,8926,8926,2278
66,2292,2292,8135
67,4861,4861,7065
68,5320,5320,4685
69,1778,1778,1577
70,5844,5844,5900
71,1494,1494,1711
72,5521,5521,6329
73,5260,5260,5502
74,5082,5082,2055
75,3224,3224,8289
76,9007,9007,7399
77,3458,3458,5746
78,1960,1960,1119
79,2076,2076,3120
80,1123,1123,1648
81,1658,1658,5882
82,2342,2342,2737
83,6102,6102,2497
84,4804,4804,1008
85,2786,2786,3439
86,3759,3759,1168
87,1730,1730,2777
88,1029,1029,1279
89,1677,1677,5467
90,981,981,5384
91,6109,6109,5041
92,2744,2744,3487
93,6824,6824,1464
94,4269,4269,5494
95,7771,7771,3086
96,3406,3406,6719
97,2727,2727,5460
98,1680,1680,878
99,8957,8957,5282
100,7837,7837,1265
101,1773,1773,1051
102,1909,1909,1853
103,3355,3355,5352
104,2237,2237,5258
105,4507,4507,2318
106,1911,1911,4649
107,4074,4074,3049
108,4076,4076,5889
109,6952,6952,1038
110,2993,2993,934
111,3614,3614,5759
112,4225,4225,1065
113,4949,4949,1219
114,925,925,5345
115,1799,1799,2717
116,1493,1493,1297
117,1309,1309,5236
118,8949,8949,3933
119,5186,5186,5534
120,1272,1272,676
121,968,968,1056
122,3881,3881,981
123,579,579,6429
124,734,734,4839
125,3724,3724,2026
126,842,842,3383
127,4826,4826,7122
128,2692,2692,7282
129,2888,2888,3076
130,8186,8186,5020
131,2499,2499,4058
132,4846,4846,2362
133,3923,3923,4623
134,1310,1310,2573
135,4200,4200,773
136,9716,9716,6307
137,7761,7761,1324
138,5623,5623,878
139,2084,2084,1494
140,3160,3160,913
141,890,890,1491
142,2828,2828,1868
143,3983,3983,1082
144,4565,4565,4287
145,3238,3238,7012
146,6866,6866,1308
147,1106,1106,4076
148,763,763,6954
149,1248,1248,1054
150,2617,2617,2430
151,5250,5250,1934
152,3138,3138,2427
153,4184,4184,6294
154,1325,1325,5336
155,1562,1562,1493
156,5458,5458,3073
157,843,843,3504
158,1140,1140,2775
159,1662,1662,6617
160,5258,5258,4776
161,4471,4471,3866
162,4208,4208,1317
163,2526,2526,1771
164,7147,7147,5254
165,3059,3059,3640
166,3687,3687,2508
167,794,794,5678
168,4461,4461,3099
169,4358,4358,6036
170,2092,2092,5949
171,1918,1918,3593
172,2439,2439,5661
173,2977,2977,4017
174,947,947,4430
175,503,503,8633
176,2453,2453,4907
177,1047,1047,4425
178,6595,6595,2792
179,3725,3725,4518
180,2061,2061,4593
181,6118,6118,5944
182,4888,4888,6666
183,3950,3950,2037
184,2488,2488,1686
185,538,538,2774
186,3626,3626,986
187,5268,5268,3754
188,5143,5143,4205
189,6727,6727,1501
190,2772,2772,1665
191,2016,2016,5510
192,5754,5754,2676
193,4170,4170,2099
194,3581,3581,2233
195,7533,7533,2423
196,3909,3909,1740
197,2947,2947,2155
198,4398,4398,3169
199,1451,1451,1360
