,hist_dw,hist_lg,hist_GPU,GPU,LGB
f151,0.031843044011480054,0.031843044011480054,0.026852288113190362,0.03173782501448263,0.057517428446120386
f3,0.02479357944166474,0.02479357944166474,0.024770453814046398,0.02208288879205951,0.037474373991456214
f189,0.01953355287987669,0.01953355287987669,0.022939761160095436,0.020215086250685698,0.022783920763255156
f91,0.019459255522084322,0.019459255522084322,0.022998063078799116,0.020931559358232977,0.026288325066671846
f75,0.018367847061741004,0.018367847061741004,0.017100144705751476,0.017792811036343382,0.033636744575898984
f53,0.016836110630943667,0.016836110630943667,0.010184449504076971,0.006313450116343934,0.001477912144243492
f241,0.01538271140932612,0.01538271140932612,0.015439077476323174,0.012172881773993397,0.011752613174470787
f231,0.015364006430438124,0.015364006430438124,0.014485356973528873,0.015111390109544121,0.022258187357243074
f207,0.014763800406950599,0.014763800406950599,0.011325834403027127,0.01291214672193466,0.012522307484991998
f103,0.01464865516015521,0.01464865516015521,0.014691465087278695,0.01488032873986432,0.015026747278603186
f165,0.013471847938297714,0.013471847938297714,0.013653481140455483,0.012116877052537769,0.024304243508948175
f253,0.013140660406071017,0.013140660406071017,0.012580557690578946,0.011774223080466236,0.018486945956795273
f64,0.013139176271168616,0.013139176271168616,0.013689695701921623,0.014822288665699113,0.01718478977023508
f227,0.012583183851486344,0.012583183851486344,0.01335809031788378,0.013164822548780424,0.02277088445120981
f144,0.012325450652292664,0.012325450652292664,0.011945842728792963,0.012562450887368648,0.019691618074323992
f251,0.011865276536021109,0.011865276536021109,0.01109470140461735,0.01330032867059878,0.01053906107875412
f111,0.011697734722938197,0.011697734722938197,0.011902186433116498,0.011795129372102503,0.014301616574174753
f145,0.011274059625192987,0.011274059625192987,0.007453044075487577,0.007981965175612182,0.00497658642358271
f86,0.01108720060537263,0.01108720060537263,0.010954937384086313,0.011165216791300565,0.011522476665115954
f74,0.011007631216451486,0.011007631216451486,0.011913456133227963,0.011790116890789886,0.006915715656810277
f161,0.01099746514812329,0.01099746514812329,0.009572873931025763,0.012143387780527036,0.0048473703787144115
f93,0.010932045369564792,0.010932045369564792,0.006274347391761015,0.008915417382227937,0.001042473685130772
f127,0.0108652271966168,0.0108652271966168,0.010436944125092423,0.013274914047902776,0.004568935572514189
f69,0.010729174439239696,0.010729174439239696,0.012703733699147268,0.012962279396528144,0.009515435044891489
f23,0.010697713939324395,0.010697713939324395,0.010958766581217406,0.012746078320093508,0.010112508842590281
f226,0.010602788891895799,0.010602788891895799,0.0111925054428099,0.01218015286154276,0.01579524228107791
f109,0.010453511235946327,0.010453511235946327,0.011577085699323485,0.00866064350919572,0.010587243450902136
f88,0.010205113990319729,0.010205113990319729,0.008301676113040972,0.009863330769095693,0.008204585742283122
f45,0.010109525632611822,0.010109525632611822,0.012879437235280719,0.010707563070243625,0.007334750046375324
f216,0.00983330045711501,0.00983330045711501,0.010681778888857544,0.009179882594428826,0.007933125663593341
f228,0.009689595319954834,0.009689595319954834,0.013275179148270437,0.010184463161451465,0.009415443450048014
f194,0.009507529111674039,0.009507529111674039,0.008769720699569272,0.009246033958735418,0.011270472536431304
f201,0.00948800368996324,0.00948800368996324,0.010546714201829403,0.01014736645000672,0.012446606691599913
f199,0.009318790755809169,0.009318790755809169,0.008731957124160167,0.009195072417216031,0.0135160490483191
f196,0.00929843432942517,0.00929843432942517,0.00883015809331931,0.010000901537551178,0.008530701439328955
f123,0.009259566075033443,0.009259566075033443,0.009658628849605952,0.009538784062218263,0.010850306465862145
f79,0.00923408969481795,0.00923408969481795,0.008403076076124946,0.01009539650714236,0.006585377704645085
f2,0.008998751230885957,0.008998751230885957,0.008911870877705048,0.006900393355471724,0.007493131039182593
f162,0.008922362983902607,0.008922362983902607,0.008510484013278332,0.0099227338895936,0.011933355839219137
f175,0.00883754094226588,0.00883754094226588,0.007171992981404544,0.008482499934023125,0.006388355890683511
f76,0.008834912262885127,0.008834912262885127,0.008342453318439146,0.007089007732448838,0.006430176233506454
