,XGB,XGB_GPU,LGB
0,3708,3458,3654
1,3590,3517,3481
2,3592,3585,3628
3,3586,3551,3350
4,3446,3369,3453
5,3378,3385,3592
6,3342,3322,3638
7,3417,3438,3265
8,3485,3309,3339
9,3281,3301,3498
10,3137,3029,3276
11,3164,3255,3308
12,3116,3288,3260
13,3176,3036,3202
14,3257,3093,3394
15,3256,3298,3156
16,3192,3071,2969
17,2950,3194,3032
18,2899,2854,2983
19,2795,2886,2915
20,2788,2984,2841
21,2776,2769,2922
22,2797,2821,2862
23,2947,2610,3034
24,2900,2709,2780
25,2335,2508,2445
26,2693,2532,2514
27,2100,2056,2497
28,2572,2293,2289
29,2478,2452,2688
30,2282,2192,2049
31,2316,1858,2222
32,1927,1744,2155
33,1757,2010,2445
34,1681,1771,2249
35,1800,2427,2008
36,1677,1693,1817
37,1803,2404,2082
38,1830,1697,1643
39,1791,1753,1879
40,1769,2272,1995
41,2275,2222,1398
42,1611,1415,1911
43,1518,2008,2150
44,1376,1289,2452
45,1441,1483,1633
46,1118,968,861
47,1753,1209,1375
48,872,1247,774
49,1045,1203,1294
50,1312,860,647
51,1240,1233,1172
52,576,699,791
53,1103,1360,1387
54,993,702,1940
55,741,635,679
56,1105,1509,1839
57,411,642,567
58,599,755,821
59,589,565,628
60,1489,1077,682
61,714,289,1113
62,927,836,653
63,1265,250,2870
64,1031,399,782
65,519,1118,786
66,300,409,1391
67,986,476,507
68,868,1085,575
69,1531,446,1017
70,630,904,1237
71,772,897,1346
72,1243,229,929
73,788,392,1123
74,1132,258,362
75,347,1057,956
76,388,1330,833
77,410,399,3254
78,470,595,681
79,2562,785,2236
80,499,499,789
81,431,342,385
82,504,771,1935
83,185,390,1014
84,1013,840,941
85,534,368,1716
86,139,1681,1630
87,469,623,760
88,297,284,1986
89,888,1518,588
90,153,960,1647
91,324,472,392
92,279,155,2147
93,1287,915,2031
94,590,243,1345
95,552,746,1095
96,986,1481,972
97,243,281,501
98,372,2213,528
99,676,1379,1077
