,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.651142,0.651142,0.651197,0.651094,0.6512352120230246
1,0.6155,0.6155,0.615278,0.615453,0.6151650066329738
2,0.584218,0.584218,0.584081,0.584209,0.5841253936162294
3,0.556905,0.556905,0.557017,0.557142,0.5573692160679266
4,0.533702,0.533702,0.533627,0.531711,0.5342322938095931
5,0.513133,0.513133,0.512069,0.51028,0.5111015784869993
6,0.494682,0.494682,0.494002,0.491541,0.4924696809137948
7,0.476205,0.476205,0.476509,0.474488,0.4742757644947334
8,0.46087,0.46087,0.459723,0.459141,0.4601577520701672
9,0.445849,0.445849,0.445916,0.445372,0.44582943780603806
10,0.433083,0.433083,0.432879,0.431881,0.43306300730675007
11,0.421512,0.421512,0.42103,0.420028,0.42092910524460714
12,0.411158,0.411158,0.410137,0.409276,0.40935271293006986
13,0.400394,0.400394,0.400473,0.400043,0.39922855389760165
14,0.391739,0.391739,0.391903,0.391027,0.3903079419560847
15,0.383524,0.383524,0.383876,0.38194,0.3825148360263117
16,0.376481,0.376481,0.377276,0.375189,0.37463713854458364
17,0.369278,0.369278,0.370241,0.36799,0.3674629002876005
18,0.361917,0.361917,0.36395,0.362054,0.36173713214740755
19,0.356809,0.356809,0.357063,0.354917,0.35504006931464116
20,0.350489,0.350489,0.350763,0.348483,0.3488549106004262
21,0.344794,0.344794,0.346006,0.343676,0.34393945155023353
22,0.33982,0.33982,0.341401,0.337741,0.3392080209440986
23,0.334857,0.334857,0.336735,0.332742,0.3342767427714629
24,0.330358,0.330358,0.332108,0.328867,0.32934123899607265
25,0.325771,0.325771,0.327085,0.325182,0.3254487062422863
26,0.321571,0.321571,0.322449,0.321183,0.3218886089075129
27,0.317751,0.317751,0.319279,0.316936,0.3182470353267328
28,0.314706,0.314706,0.315571,0.313451,0.31481239260902827
29,0.311423,0.311423,0.312343,0.309563,0.3111746654407403
30,0.308016,0.308016,0.308883,0.306047,0.3067796138928336
31,0.305365,0.305365,0.304662,0.302961,0.30420662538920373
32,0.302506,0.302506,0.302061,0.300483,0.30155399514151204
33,0.299759,0.299759,0.299828,0.297626,0.2988426765859187
34,0.29719,0.29719,0.2973,0.295231,0.29582064885811027
35,0.29318,0.29318,0.295566,0.292611,0.2919683336956647
36,0.291355,0.291355,0.292979,0.290383,0.28936448899210443
37,0.288703,0.288703,0.290136,0.287938,0.28718966616354047
38,0.286171,0.286171,0.28743,0.283889,0.2849999720056128
39,0.284415,0.284415,0.28514,0.282801,0.28394657696115094
40,0.281819,0.281819,0.283468,0.281135,0.2815482902880249
41,0.279435,0.279435,0.281919,0.280018,0.27923784482698755
42,0.278148,0.278148,0.280455,0.277919,0.27805489214266177
43,0.276941,0.276941,0.278963,0.277139,0.2768888490181024
44,0.275581,0.275581,0.27772,0.276297,0.2753227736181904
45,0.274393,0.274393,0.276217,0.273943,0.2745040099453254
46,0.273153,0.273153,0.274606,0.272385,0.2729389969982251
47,0.272264,0.272264,0.271888,0.270098,0.2722373600431862
48,0.270411,0.270411,0.26973,0.26875,0.2714123864963588
49,0.269814,0.269814,0.268883,0.26739,0.2704479761899508
50,0.268377,0.268377,0.268333,0.266664,0.2688720528524279
51,0.266642,0.266642,0.266767,0.266039,0.26712298738225726
52,0.26609,0.26609,0.265635,0.263893,0.2667225267940368
53,0.265511,0.265511,0.26509,0.262272,0.26567559005250463
54,0.263637,0.263637,0.264342,0.261145,0.2650607548657827
55,0.263026,0.263026,0.26384,0.26049,0.26437498642819074
56,0.261458,0.261458,0.263369,0.259939,0.2621165795557339
57,0.26055,0.26055,0.261465,0.259274,0.26144932218165184
58,0.259893,0.259893,0.26039,0.258333,0.26068146431049316
59,0.259222,0.259222,0.260126,0.257963,0.25910242836627106
60,0.258309,0.258309,0.259469,0.257455,0.25874353879316814
61,0.257582,0.257582,0.257584,0.2568,0.2570657991031885
62,0.256696,0.256696,0.257179,0.256019,0.25675755822428986
63,0.256375,0.256375,0.255621,0.255057,0.2551898600868833
64,0.255628,0.255628,0.254242,0.254356,0.25396594113532756
65,0.255071,0.255071,0.253488,0.252977,0.25193288271183073
66,0.254437,0.254437,0.252966,0.252581,0.2513527853611664
67,0.254106,0.254106,0.252498,0.251848,0.2498768508927783
68,0.253699,0.253699,0.251344,0.2514,0.24940643695790407
69,0.253504,0.253504,0.250931,0.250628,0.24887750011473342
70,0.252733,0.252733,0.249605,0.250211,0.24807631139897543
71,0.25085,0.25085,0.248742,0.249033,0.24750476728490256
72,0.250277,0.250277,0.247958,0.248036,0.24711997431802063
73,0.249557,0.249557,0.247254,0.247197,0.24679958482031278
74,0.247666,0.247666,0.246883,0.246573,0.24542278810962956
75,0.24634,0.24634,0.246154,0.246145,0.24319591736049376
76,0.245399,0.245399,0.245586,0.244676,0.24235978314099704
77,0.24459,0.24459,0.244282,0.244172,0.24184493010762065
78,0.244182,0.244182,0.243423,0.243803,0.241305608003403
79,0.243187,0.243187,0.243192,0.242509,0.2409508645478043
80,0.241698,0.241698,0.242496,0.242162,0.24013174491315753
81,0.240781,0.240781,0.242241,0.241966,0.2387002604047376
82,0.23969,0.23969,0.240292,0.240798,0.23825387250784075
83,0.238898,0.238898,0.239516,0.240518,0.2375299338460721
84,0.238399,0.238399,0.238352,0.23967,0.23702907313026683
85,0.238106,0.238106,0.237833,0.237975,0.23645734350732034
86,0.237816,0.237816,0.237428,0.23766,0.23530456254456122
87,0.237112,0.237112,0.237005,0.237215,0.23444743726974324
88,0.235993,0.235993,0.236201,0.236251,0.23364563175377137
89,0.23571,0.23571,0.235343,0.235792,0.23282375259897928
90,0.234777,0.234777,0.23459,0.235117,0.23176452047841017
91,0.234081,0.234081,0.234355,0.23478,0.2311040725011899
92,0.232254,0.232254,0.23338,0.234065,0.23037049951485283
93,0.232052,0.232052,0.232723,0.233569,0.22952334507084707
94,0.231915,0.231915,0.231628,0.233279,0.22915264495339774
95,0.230929,0.230929,0.230302,0.23238,0.22883970497631945
96,0.229838,0.229838,0.229432,0.231084,0.2285502400406085
97,0.229613,0.229613,0.228899,0.230507,0.22769039747495942
98,0.228807,0.228807,0.227998,0.230013,0.22724300860547422
99,0.228093,0.228093,0.227387,0.229677,0.22671700619953764
