,XGB,XGB_GPU,LGB
0,2325,2072,2189
1,2139,2078,2072
2,2173,2077,2151
3,2257,2192,2094
4,2166,2078,2079
5,2218,2126,2219
6,2222,2142,2209
7,2331,2168,2294
8,2306,2421,2375
9,2310,2222,2392
10,2349,2393,2424
11,2463,2254,2489
12,2391,2286,2362
13,2422,2604,2411
14,2666,2318,2739
15,2464,2471,2532
16,2484,2492,2519
17,2615,2514,2622
18,2705,2564,2657
19,2568,2526,2646
20,2634,2482,2460
21,2295,2496,2466
22,2530,2537,2530
23,2234,2449,2683
24,2115,2327,2646
25,2432,2286,2827
26,2349,1986,2597
27,2450,2237,2610
28,2232,2257,2613
29,2226,2296,2569
30,2303,2412,2557
31,2325,1995,2396
32,2224,2351,2379
33,2274,2337,2430
34,2276,2092,2174
35,2061,1869,2184
36,1954,1833,1978
37,1958,1908,2039
38,1966,1844,2010
39,1987,2031,2005
40,1853,1601,1823
41,1866,1493,1749
42,1679,1676,1759
43,1485,1391,1820
44,1483,1327,1310
45,1411,1470,1386
46,1326,847,1812
47,1038,1103,1688
48,1070,914,1199
49,1126,1466,1507
50,1013,682,1131
51,1331,1494,1334
52,940,707,1330
53,921,956,921
54,624,782,1195
55,1137,827,1540
56,767,825,852
57,1509,710,1194
58,550,610,1049
59,484,821,775
60,576,507,872
61,693,353,608
62,1023,1394,903
63,414,325,842
64,236,1154,973
65,653,490,707
66,407,296,583
67,489,197,545
68,90,193,783
69,239,168,500
70,816,542,632
71,147,628,444
72,111,307,1622
73,710,186,968
74,75,243,1107
75,173,228,564
76,770,585,930
77,292,151,848
78,242,476,1026
79,170,149,815
80,267,102,644
81,61,104,640
82,117,186,1318
83,161,130,1482
84,291,169,594
85,335,250,748
86,72,125,694
87,803,67,1102
88,145,85,552
89,155,132,1271
90,116,327,490
91,454,291,669
92,74,440,609
93,554,316,2200
94,99,222,473
95,446,179,815
96,261,155,1073
97,165,377,1786
98,612,70,968
99,220,317,825
