,XGB_CPU,LGBM
f25,0.0924229487799,0.111078864808
f27,0.0644230676601,0.0650091209085
f26,0.0551337873476,0.0540012896395
f24,0.0480568569285,0.0545348726396
f5,0.0455621713823,0.0535518013792
f22,0.045519713094,0.0514264214346
f0,0.0366868693874,0.045955304283
f21,0.0360117790202,0.0433361718119
f8,0.0348886096995,0.00483799124987
f3,0.0339659950082,0.0390757870714
f9,0.0324849935762,0.0368972521967
f13,0.0304939391977,0.0351318149197
f16,0.030119226018,0.00350450612734
f20,0.0300779594649,0.00333885329963
f23,0.029909542235,0.0335917780651
f17,0.0294327366518,0.0342742306616
f12,0.02861165233,0.00339052298731
f18,0.0275139086688,0.0299998246582
f1,0.0273371487781,0.0305568026582
f6,0.0271236509828,0.0317797823068
f10,0.0270318679259,0.0298830876187
f19,0.027027324655,0.0297192388167
f14,0.026867603909,0.0306862997012
f7,0.0268394564647,0.0282203750021
f2,0.0268175407787,0.0301875303961
f4,0.0267628792649,0.0282023292946
f11,0.0266439940184,0.029198234336
f15,0.0262327767724,0.0286299117282
