,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
0,0.648014,0.648192,0.648192,0.64801,0.6483789679191696
1,0.6099,0.610062,0.610062,0.609915,0.6104233563345782
2,0.576096,0.576207,0.576207,0.576115,0.5766103069583974
3,0.547945,0.547654,0.547654,0.547901,0.5477301107678406
4,0.52182,0.52227,0.52227,0.521763,0.521933508744154
5,0.499544,0.499289,0.499289,0.49937,0.5000694472110849
6,0.479844,0.479045,0.479045,0.479215,0.47926053431899285
7,0.4615,0.460916,0.460916,0.461053,0.46082966375038387
8,0.444796,0.444037,0.444037,0.446082,0.44398337998278053
9,0.430226,0.429625,0.429625,0.430596,0.42947413770491877
10,0.41712,0.415973,0.415973,0.416878,0.41585948576335713
11,0.404338,0.404077,0.404077,0.404304,0.40382677719357735
12,0.393002,0.39323,0.39323,0.393188,0.3931372074260591
13,0.382376,0.382903,0.382903,0.383081,0.38331238185522887
14,0.373241,0.37364,0.37364,0.37398,0.37400389036025394
15,0.364606,0.364879,0.364879,0.365058,0.36444619073965495
16,0.356154,0.357243,0.357243,0.357089,0.3570356310887736
17,0.349048,0.350427,0.350427,0.348861,0.3500833574306241
18,0.342778,0.344411,0.344411,0.342497,0.3419618455350887
19,0.335189,0.336682,0.336682,0.334824,0.33644113611501486
20,0.330049,0.329917,0.329917,0.329752,0.33146085411633
21,0.32325,0.325407,0.325407,0.32298,0.32502505490667216
22,0.319104,0.319502,0.319502,0.318747,0.3209373468647647
23,0.313179,0.315895,0.315895,0.313121,0.3151100564401136
24,0.309903,0.31086,0.31086,0.30937,0.3102046519528158
25,0.305234,0.306799,0.306799,0.304773,0.30753833067193337
26,0.301161,0.303151,0.303151,0.302118,0.3047965474346226
27,0.298844,0.299333,0.299333,0.29892,0.30231825329371126
28,0.295745,0.295766,0.295766,0.295299,0.2986971689224835
29,0.292703,0.293816,0.293816,0.293072,0.2951616305889066
30,0.289583,0.291926,0.291926,0.290872,0.2918225122058364
31,0.286535,0.290308,0.290308,0.287693,0.2903013208528174
32,0.284959,0.287392,0.287392,0.285106,0.2885293184465637
33,0.281823,0.284653,0.284653,0.283608,0.28753996477320837
34,0.278896,0.283337,0.283337,0.280855,0.28528756121003385
