,EQBIN_dw,EQBIN_lg,LGB
0,4096,4096,4096
1,4096,4096,4096
2,3926,3958,3975
3,3883,3954,3776
4,3971,4056,4037
5,3899,4051,3900
6,4096,4050,4077
7,3836,3906,3959
8,4074,3978,3881
9,3786,3918,3801
10,4044,3988,3670
11,3991,3965,3775
12,3619,3493,3840
13,3621,3605,3588
14,3796,3793,3552
15,3727,3536,3833
16,3174,3613,3418
17,3529,3336,3280
18,3324,3459,3424
19,2775,2919,3548
20,3204,3251,3187
21,3187,2966,2266
22,3290,3007,2967
23,3377,3042,3064
24,3001,2621,3149
25,2547,2936,2767
26,3123,2953,2599
27,3027,3060,3050
28,2475,2310,2891
29,2869,2493,2930
30,2814,2294,2591
31,2286,2852,2403
32,2362,2337,2190
33,2100,2562,2592
34,2678,2378,2446
35,2561,2674,2310
36,2371,1808,2342
37,2424,2225,2121
38,2051,2401,2025
39,1947,2440,2335
40,2395,2347,2410
41,2121,1538,2203
42,1970,2055,1833
43,2025,1507,2094
44,2126,2164,1742
45,1463,1621,1795
46,1927,1844,1986
47,1822,2082,1785
48,1695,1489,1992
49,2014,1613,2058
50,1751,1912,1929
51,1619,1704,1369
52,1710,1629,1581
53,1702,1857,1806
54,1435,1884,1735
55,1672,1636,1559
56,1542,1268,1582
57,1262,1495,1548
58,1424,1171,1419
59,1365,1551,1211
60,1384,1432,1528
61,1134,1224,1440
62,1110,1373,1522
63,1324,1428,1509
64,1332,1337,1150
65,1374,1402,1176
66,1301,1288,1421
67,1401,1170,1004
68,1341,1404,1249
69,1176,1020,1321
70,913,1147,1377
71,962,1299,977
72,1015,1064,1181
73,1062,1315,1287
74,869,843,919
75,979,1183,1147
76,963,1153,1083
77,1244,1271,1068
78,875,945,1194
79,1158,1187,752
80,1048,901,1112
81,887,881,948
82,1198,982,1063
83,1080,1019,1157
84,1020,976,881
85,952,901,955
86,922,908,966
87,1005,898,499
88,1048,594,871
89,780,989,1032
90,978,918,798
91,956,941,724
92,870,786,813
93,630,665,880
94,998,897,665
95,762,793,943
96,577,863,905
97,932,946,578
98,802,868,875
99,839,820,834
