,XGB_CPU,XGB_GPU,LGBM
0,0.683201,0.683194,0.683009326458
1,0.674689,0.674678,0.674870729446
2,0.667044,0.667034,0.667385101318
3,0.659228,0.659212,0.660555005074
4,0.653031,0.653009,0.653505563736
5,0.647085,0.647064,0.647554278374
6,0.640578,0.640559,0.641840398312
7,0.634907,0.634888,0.636237919331
8,0.629607,0.629589,0.631016254425
9,0.623725,0.623707,0.624888420105
10,0.619083,0.619066,0.620409190655
11,0.614757,0.614741,0.615545332432
12,0.610043,0.610021,0.610437989235
13,0.605724,0.605704,0.606192708015
14,0.600963,0.600943,0.602108836174
15,0.597311,0.596993,0.598502933979
16,0.593855,0.593558,0.594083845615
17,0.589725,0.589965,0.590106666088
18,0.586084,0.585758,0.586983144283
19,0.582573,0.582034,0.583076298237
20,0.579052,0.578901,0.579818606377
21,0.575598,0.575114,0.576356470585
22,0.572953,0.571755,0.573130726814
23,0.570195,0.569464,0.569628298283
24,0.566435,0.565776,0.567031383514
25,0.563336,0.562896,0.564565181732
26,0.561567,0.560803,0.561723589897
27,0.558119,0.558079,0.559300303459
28,0.554803,0.554967,0.555808067322
29,0.552522,0.552403,0.554221451283
30,0.549536,0.549441,0.551734626293
31,0.547493,0.548009,0.54883313179
32,0.544592,0.545512,0.54644215107
33,0.541842,0.543654,0.543584942818
34,0.540551,0.541835,0.542249441147
35,0.537463,0.539779,0.539688527584
36,0.535233,0.536918,0.537580192089
37,0.533647,0.534169,0.535812973976
38,0.531711,0.532793,0.534021019936
39,0.529485,0.530843,0.531065881252
40,0.5276,0.529082,0.529249727726
41,0.525206,0.5273,0.527296364307
42,0.523425,0.524156,0.525831520557
43,0.521248,0.522896,0.524024188519
44,0.520133,0.521186,0.522124052048
45,0.517854,0.519182,0.519899129868
46,0.516631,0.516932,0.517328977585
47,0.51351,0.514352,0.516234815121
48,0.511228,0.513024,0.515014529228
49,0.509793,0.510563,0.51387411356
50,0.506547,0.509036,0.512904107571
51,0.504792,0.507494,0.511803209782
52,0.50318,0.505696,0.510170340538
53,0.502191,0.504207,0.507425963879
54,0.500507,0.502397,0.505207359791
55,0.498391,0.501013,0.502890110016
56,0.496963,0.499995,0.501241028309
57,0.494797,0.498868,0.498758107424
58,0.493952,0.497044,0.497119277716
59,0.492783,0.495344,0.496164381504
60,0.4912,0.492849,0.494813859463
61,0.490138,0.491786,0.494007378817
62,0.488899,0.490592,0.492252230644
63,0.487304,0.488769,0.490574061871
64,0.485897,0.487778,0.489315450191
65,0.484743,0.48606,0.486962765455
66,0.483792,0.484927,0.48500341177
67,0.482946,0.483775,0.483866155148
68,0.481942,0.483055,0.482959359884
69,0.48064,0.481975,0.481923222542
70,0.479829,0.481231,0.480502068996
71,0.478567,0.479065,0.479513406754
72,0.476807,0.477149,0.478486418724
73,0.47631,0.476332,0.477235913277
74,0.475331,0.47547,0.476339221001
75,0.473755,0.47451,0.475443571806
76,0.4721,0.474048,0.474593311548
77,0.471077,0.472878,0.473063349724
78,0.470454,0.472165,0.47175386548
79,0.469602,0.470148,0.470659375191
80,0.467103,0.468295,0.469842016697
81,0.466629,0.466367,0.467969298363
82,0.465733,0.464924,0.466723829508
83,0.464672,0.464044,0.464684516191
84,0.463645,0.462943,0.463844031096
85,0.462979,0.462057,0.462688297033
86,0.462207,0.461029,0.462017565966
87,0.461346,0.460303,0.460774123669
88,0.459782,0.458603,0.459880292416
89,0.459162,0.457598,0.458762943745
90,0.458941,0.456726,0.457719624043
91,0.458465,0.456471,0.457045048475
92,0.457142,0.455666,0.455218493938
93,0.455465,0.453774,0.454616993666
94,0.454364,0.45315,0.453421354294
95,0.453785,0.452242,0.452222704887
96,0.4527,0.450583,0.450546294451
97,0.450985,0.450076,0.44989824295
98,0.449921,0.448693,0.449215263128
99,0.448422,0.448259,0.448564648628
